id;name;nationality;sex;dob;height;weight;sport;gold;silver;bronze
336010126;Maria Tejerina Mackern;ARG;female;6/15/94;1.69;63;sailing;0;0;0
610975661;Mariano Canepa;ARG;male;05/07/1987;1.85;98;handball;0;0;0
393287429;Mariano Mastromarino;ARG;male;9/15/82;1.69;56;athletics;0;0;0
257657428;Marisol Carratu;ARG;female;7/15/86;1.74;85;handball;0;0;0
305251897;Martin Benitez;ARG;male;6/17/94;1.75;76;football;0;0;0
483044526;Martin Naidich;ARG;male;12/17/90;1.85;74;aquatics;0;0;0
915011043;Martin Ramos;ARG;male;8/26/91;1.97;94;volleyball;0;0;0
765683238;Martina Cavallero;ARG;female;05/07/1990;1.63;58;hockey;0;0;0
728437436;Matias Albarracin;ARG;male;10/25/79;1.74;65;equestrian;0;0;0
958190853;Matias Moroni;ARG;male;3/29/91;1.85;84;rugby sevens;0;0;0
482423754;Matias Paredes;ARG;male;02/01/1982;1.76;74;hockey;1;0;0
478914190;Matias Rey;ARG;male;12/01/1984;1.78;72;hockey;1;0;0
492966481;Matias Schulz;ARG;male;02/12/1982;1.9;88;handball;0;0;0
293694228;Mauricio Martinez;ARG;male;2/20/93;1.67;70;football;0;0;0
243609847;Maximiliano Ariel Richeze;ARG;male;03/07/1983;1.77;70;cycling;0;0;0
624320550;Maximo Gonzalez;ARG;male;7/20/83;1.76;77;tennis;0;0;0
638389336;Melisa Gil;ARG;female;08/09/1984;1.6;65;shooting;0;0;0
522289399;Morena Martinez Franchi;ARG;female;2/19/93;1.64;62;volleyball;0;0;0
74210449;Nicolas Bruno;ARG;male;2/24/89;1.87;85;volleyball;0;0;0
388271463;Nicolas Brussino;ARG;male;03/02/1993;2;84;basketball;0;0;0
582760864;Nicolas Bruzzone;ARG;male;10/24/85;1.68;76;rugby sevens;0;0;0
768215755;Nicolas Cordoba;ARG;male;11/20/89;1.65;71;gymnastics;0;0;0
164743566;Nicolas Laprovittola;ARG;male;1/31/90;1.93;88;basketball;0;0;0
586116656;Nicolas Martin Tripichio;ARG;male;01/05/1996;1.71;71;football;0;0;0
800654428;Pablo Crer;ARG;male;06/12/1989;2.02;85;volleyball;0;0;0
588392494;Pablo Portela;ARG;male;6/21/80;1.92;92;handball;0;0;0
761942978;Pablo Simonet;ARG;male;05/04/1992;1.85;90;handball;0;0;0
883565359;Pablo Vaistein;ARG;male;7/18/89;1.84;89;handball;0;0;0
283173000;Pablo de Torres;ARG;male;4/14/84;1.9;86;canoe;0;0;0
244723566;Patricia Alejandra Bermudez;ARG;female;02/05/1987;1.5;48;wrestling;0;0;0
463070123;Patricio Garino;ARG;male;5/17/93;1.96;96;basketball;0;0;0
300343611;Paula Pareto;ARG;female;1/16/86;1.5;48;judo;1;0;0
92938402;Paula Yamila Nizetich;ARG;female;1/27/89;1.81;74;volleyball;0;0;0
750408155;Pedro Ibarra;ARG;male;09/11/1985;1.74;75;hockey;1;0;0
229833243;Pilar Romang;ARG;female;07/09/1992;1.6;50;hockey;0;0;0
171315396;Ramiro Quintana;ARG;male;03/07/1977;1.72;70;equestrian;0;0;0
979738461;Roberto Acuna;ARG;male;9/14/90;2.08;109;basketball;0;0;0
369012326;Rocio Campigli;ARG;female;08/06/1994;1.73;70;handball;0;0;0
374524255;Rocio Comba;ARG;female;7/14/87;1.8;100;athletics;0;0;0
528331372;Rocio Sanchez;ARG;female;08/02/1988;1.57;54;hockey;0;0;0
956734649;Rodrigo Etchart;ARG;male;1/24/94;1.8;80;rugby sevens;0;0;0
836406601;Rosa Godoy;ARG;female;3/19/82;1.6;47;athletics;0;0;0
249844758;Ruben Voisard Rezola;ARG;male;4/21/91;1.74;80;canoe;0;0;0
665063441;Sabrina Ameghino;ARG;female;07/06/1980;1.69;64;canoe;0;0;0
438444460;Santiago Alvarez;ARG;male;1/17/94;1.88;93;rugby sevens;0;0;0
88117385;Santiago Ascacibar;ARG;male;2/25/97;1.74;77;football;0;0;0
455876725;Santiago Grassi;ARG;male;9/25/96;1.87;82;aquatics;0;0;0
921054925;Santiago Lange;ARG;male;9/22/61;1.84;73;sailing;1;0;0
502044930;Sebastian Rossi;ARG;male;02/12/1992;1.75;77;canoe;0;0;0
62067112;Sebastian Simonet;ARG;male;05/12/1986;1.89;93;handball;0;0;0
526844987;Sebastian Sole;ARG;male;06/12/1991;2;94;volleyball;0;0;0
638320031;Sofia Sanchez;ARG;female;8/23/89;1.67;57;aquatics;0;0;0
410068536;Tanya Acosta;ARG;female;03/11/1991;1.82;70;volleyball;0;0;0
737519683;Tatiana Soledad Rizzo;ARG;female;12/30/86;1.78;64;volleyball;0;0;0
943412077;Valentina Kogan;ARG;female;2/19/80;1.73;71;handball;0;0;0
44861563;Valeria Bianchi;ARG;female;9/16/85;1.7;62;handball;0;0;0
616975176;Victor Cuesta;ARG;male;11/19/98;1.64;65;football;0;0;0
718592963;Victoria Crivelli;ARG;female;9/30/90;1.76;65;handball;0;0;0
42693483;Victoria Travascio;ARG;female;7/14/88;1.61;59;sailing;0;0;0
870095817;Victoria Zuloaga;ARG;female;2/14/88;1.75;70;hockey;0;0;0
680801774;Virginia Bardach Martin;ARG;female;04/03/1992;1.74;57;aquatics;0;0;0
563216361;Viviana Chavez;ARG;female;5/28/87;1.64;52;athletics;0;0;0
285179001;Xoana Iacoi;ARG;female;06/03/1992;1.61;70;handball;0;0;0
539240729;Yael Castiglione;ARG;female;9/27/85;1.84;75;volleyball;0;0;0
626583802;Yago Lange;ARG;male;3/22/88;1.8;77;sailing;0;0;0
380260850;Yamil Alberto Peralta;ARG;male;7/16/91;1.92;;boxing;0;0;0
173071782;Aaron Royle;AUS;male;1/26/90;1.8;67;triathlon;0;0;0
382571888;Aaron Younger;AUS;male;9/25/91;1.93;100;aquatics;0;0;0
390173289;Adam Vella;AUS;male;06/12/1971;1.78;92;shooting;0;0;0
248085477;Aidan Roach;AUS;male;09/07/1990;1.87;88;aquatics;0;0;0
704391947;Aislin Jones;AUS;female;02/08/2000;1.57;51;shooting;0;0;0
678408880;Aivi Luik;AUS;female;3/18/85;1.63;58;football;0;0;0
662496867;Alana Boyd;AUS;female;05/10/1984;1.71;59;athletics;0;0;0
812220330;Alanna Kennedy;AUS;female;1/21/95;1.76;63;football;0;0;0
343089125;Alec Potts;AUS;male;02/09/1996;1.85;77;archery;0;0;1
898510239;Alexander Belonogoff;AUS;male;4/17/90;1.87;90;rowing;0;1;0
737791847;Alexander Edmondson;AUS;male;12/22/93;1.84;76;cycling;0;1;0
515896035;Alexander Hartmann;AUS;male;03/07/1993;1.98;91;athletics;0;0;0
711926626;Alexander Hill;AUS;male;03/11/1993;1.93;91;rowing;0;1;0
703140166;Alexander Lloyd;AUS;male;12/17/90;1.89;89;rowing;0;0;0
612116227;Alexandra Hagan;AUS;female;3/21/91;1.82;75;rowing;0;0;0
824189087;Alice Ingley;AUS;female;1/13/93;1.72;80;archery;0;0;0
556923374;Alicia Coutts;AUS;female;9/14/87;1.76;69;aquatics;0;0;0
404345231;Alicia Quirk;AUS;female;3/28/92;1.73;64;rugby sevens;1;0;0
638093339;Allan Fa'alava'au;AUS;male;11/15/93;1.7;87;rugby sevens;0;0;0
350021262;Alyce Burnett;AUS;female;08/11/1992;1.82;71;canoe;0;0;0
192794585;Alyssa Bull;AUS;female;12/01/1995;1.73;65;canoe;0;0;0
340529563;Amanda Spratt;AUS;female;9/17/87;1.61;55;cycling;0;0;0
678578041;Amie Thompson;AUS;female;1/31/96;1.67;58;aquatics;0;0;0
872045656;Amy Cure;AUS;female;12/31/92;1.72;63;cycling;0;0;0
99920757;Amy Turner;AUS;female;3/25/84;1.68;64;rugby sevens;1;0;0
241768985;Anabelle Smith;AUS;female;02/03/1993;1.68;55;aquatics;0;0;1
971263231;Anastasia Rodionova;AUS;female;05/12/1982;;;tennis;0;0;0
308408059;Andrew Bogut;AUS;male;11/28/84;2.07;122;basketball;0;0;0
871500671;Andrew Charter;AUS;male;3/30/87;1.82;87;hockey;0;0;0
592806648;Anna Flanagan;AUS;female;01/08/1992;1.8;66;hockey;0;0;0
211067010;Anna Meares;AUS;female;9/21/83;1.65;70;cycling;0;0;1
428641250;Anneliese Rubie;AUS;female;4/22/92;1.71;58;athletics;0;0;0
297653287;Annette Edmondson;AUS;female;12/12/1991;1.71;65;cycling;0;0;0
76732813;Anthony Dean;AUS;male;4/22/91;1.75;87;cycling;0;0;0
69028117;Aran Zalewski;AUS;male;3/21/91;1.86;80;hockey;0;0;0
520698565;Arina Rodionova;AUS;female;12/15/89;;;tennis;0;0;0
459345576;Aron Baynes;AUS;male;12/09/1986;2.07;115;basketball;0;0;0
687479557;Ash Southern;AUS;female;10/22/92;1.88;82;aquatics;0;0;0
464180251;Ashlee Ankudinoff;AUS;female;8/20/90;1.74;67;cycling;0;0;0
397806865;Ashleigh Gentle;AUS;female;2/25/91;1.71;52;triathlon;0;0;0
151634524;Ashley Stoddart;AUS;female;06/10/1993;1.72;70;sailing;0;0;0
782850902;Belinda Hocking;AUS;female;9/14/90;1.67;57;aquatics;0;0;0
922248947;Ben St Lawrence;AUS;male;11/07/1981;1.79;65;athletics;0;0;0
12228881;Benn Harradine;AUS;male;10/14/82;1.98;115;athletics;0;0;0
826009653;Bianca Hammett;AUS;female;09/12/1990;1.72;55;aquatics;0;0;0
304290646;Blair Evans;AUS;female;04/03/1991;1.75;65;aquatics;0;0;0
435079767;Blake Blackburn;AUS;male;08/03/1992;1.81;82;shooting;0;0;0
993776091;Blake Gaudry;AUS;male;11/29/91;1.79;72;gymnastics;0;0;0
950950151;Blake Govers;AUS;male;07/06/1996;1.87;85;hockey;0;0;0
903668874;Bodi Turner;AUS;male;9/18/94;1.8;81;cycling;0;0;0
152917319;Brandon Starc;AUS;male;11/24/93;1.88;71;athletics;0;0;0
42739871;Brendon Reading;AUS;male;1/26/89;1.83;62;athletics;0;0;0
430001444;Brett Robinson;AUS;male;05/08/1991;1.76;60;athletics;0;0;0
123998646;Brianna Throssell;AUS;female;02/10/1996;1.75;61;aquatics;0;0;0
974255098;Brittany Elmslie;AUS;female;6/19/94;1.8;69;aquatics;1;1;0
667985741;Brittany O'Brien;AUS;female;5/27/98;1.68;55;aquatics;0;0;0
476644551;Brock Motum;AUS;male;10/16/90;2.08;107;basketball;0;0;0
942791136;Bronte Barratt;AUS;female;02/08/1989;1.71;58;aquatics;0;1;0
936338083;Bronte Campbell;AUS;female;5/14/94;1.79;58;aquatics;1;0;0
339065127;Bronwen Knox;AUS;female;4/16/86;1.82;88;aquatics;0;0;0
176282194;Brooke Peris;AUS;female;1/16/93;1.72;57;hockey;0;0;0
290572119;Brooke Stratton;AUS;female;07/12/1993;;;athletics;0;0;0
959903896;Caitlin Cooper;AUS;female;02/12/1988;1.71;66;football;0;0;0
181162100;Caitlin Foord;AUS;female;11/11/1994;1.65;58;football;0;0;0
637321391;Caitlin Sargent-Jones;AUS;female;6/14/92;1.71;60;athletics;0;0;0
205286149;Callum Scotson;AUS;male;08/10/1996;1.84;77;cycling;0;1;0
379834078;Cameron Bairstow;AUS;male;12/07/1990;2.06;118;basketball;0;0;0
673317793;Cameron Clark;AUS;male;3/20/93;1.85;84;rugby sevens;0;0;0
115794046;Cameron Girdlestone;AUS;male;4/29/88;1.9;92;rowing;0;1;0
464109574;Cameron McEvoy;AUS;male;5/13/94;1.85;75;aquatics;0;0;2
638974451;Carmen Marton;AUS;female;6/30/86;1.72;67;taekwondo;0;0;0
237276170;Caroline Buchanan;AUS;female;10/24/90;1.65;68;cycling;0;0;0
454726580;Caroline Marton;AUS;female;4/14/84;1.68;56;taekwondo;0;0;0
633400313;Carrie Smith;AUS;female;1/28/95;1.65;55;sailing;0;0;0
666382963;Casey Dumont;AUS;female;1/25/92;1.8;82;football;0;0;0
503788455;Casey Sablowski;AUS;female;3/19/89;1.7;62;hockey;0;0;0
468505846;Cate Campbell;AUS;female;5/20/92;1.86;74;aquatics;1;1;0
567465355;Catherine Skinner;AUS;female;02/11/1990;1.72;80;shooting;1;0;0
694774919;Cayla George;AUS;female;05/01/1989;1.92;90;basketball;0;0;0
82592097;Cedric Dubler;AUS;male;1/13/95;;;athletics;0;0;0
865933496;Charlotte Caslick;AUS;female;03/09/1995;1.72;65;rugby sevens;1;0;0
837449921;Charlotte Sutherland;AUS;female;6/26/91;1.8;76;rowing;0;0;0
105081370;Chelsea Jaensch;AUS;female;01/06/1985;1.63;56;athletics;0;0;0
638380672;Chelsea Lea Gubecka;AUS;female;09/08/1998;1.62;62;aquatics;0;0;0
247836901;Chloe Dalton;AUS;female;07/11/1993;1.8;72;rugby sevens;1;0;0
66098527;Chloe Esposito;AUS;female;9/19/91;1.68;55;modern pentathlon;1;0;0
315954176;Chloe Logarzo;AUS;female;12/22/94;1.65;55;football;0;0;0
838794586;Chloe Rayner;AUS;female;9/18/96;1.55;48;judo;0;0;0
719858003;Chris Ciriello;AUS;male;10/01/1985;1.82;83;hockey;0;0;0
784067568;Chris Erickson;AUS;male;12/01/1981;1.75;60;athletics;0;0;0
572725066;Chris Goulding;AUS;male;10/24/88;1.92;93;basketball;0;0;0
628857615;Christopher Burton;AUS;male;11/22/81;1.8;70;equestrian;0;0;1
489215473;Christopher Guccione;AUS;male;7/30/85;2;91;tennis;0;0;0
375356120;Christopher Morgan;AUS;male;12/15/82;1.91;90;rowing;0;0;0
317879815;Clare Polkinghorne;AUS;female;02/01/1989;1.73;67;football;0;0;0
600130363;Con Foley;AUS;male;9/19/92;1.88;90;rugby sevens;0;0;0
788552666;Cristina Sheehan;AUS;female;9/26/98;1.63;49;aquatics;0;0;0
969246730;Damian Martin;AUS;male;09/05/1984;1.86;90;basketball;0;0;0
4074919;Damien Birkinhead;AUS;male;04/08/1993;1.9;140;athletics;0;0;0
665814461;Dane Bird-Smith;AUS;male;7/15/92;1.87;72;athletics;0;0;1
772450203;Dane Sampson;AUS;male;8/20/86;1.83;89;shooting;0;0;0
218424864;Dani Samuels;AUS;female;5/26/88;1.82;82;athletics;0;0;0
189421989;Daniel Beale;AUS;male;02/12/1993;1.84;74;hockey;0;0;0
442179948;Daniel Bowker;AUS;male;9/21/87;1.91;89;canoe;0;0;0
738563409;Daniel Jason Lewis;AUS;male;12/18/93;1.78;;boxing;0;0;0
108357874;Daniel McConnell;AUS;male;08/09/1985;1.8;70;cycling;0;0;0
12736710;Daniel Repacholi;AUS;male;5/15/82;2.02;128;shooting;0;0;0
463354597;Daniel Smith;AUS;male;5/28/91;1.9;83;aquatics;0;0;0
207450764;Danielle Kettlewell;AUS;female;11/17/92;1.75;65;aquatics;0;0;0
193943106;Danielle Prince;AUS;female;06/12/1992;1.66;52;gymnastics;0;0;0
592811889;Daria Gavrilova;AUS;female;03/05/1994;1.66;61;tennis;0;0;0
83570795;David Andersen;AUS;male;6/23/80;2.1;102;basketball;0;0;0
640388256;David Chapman;AUS;male;3/22/65;1.67;72;shooting;0;0;0
906932951;David McKeon;AUS;male;7/25/92;1.95;85;aquatics;0;0;0
186269723;David McNeill;AUS;male;10/06/1986;1.75;53;athletics;0;0;0
881131530;David Morgan;AUS;male;01/01/1994;1.84;82;aquatics;0;0;1
387925121;David Powell;AUS;male;04/08/1991;1.75;67;table tennis;0;0;0
301376496;David Watts;AUS;male;02/05/1992;1.91;96;rowing;0;0;0
871793969;Deborah Tsai;AUS;female;12/18/94;1.62;52;aquatics;0;0;0
960157104;Domonic Bedggood;AUS;male;9/18/94;1.63;55;aquatics;0;0;0
507856515;Ed Jenkins;AUS;male;5/26/86;1.84;96;rugby sevens;0;0;0
596469056;Edward Ockenden;AUS;male;04/03/1987;1.8;73;hockey;0;0;0
40681851;Edwina Bone;AUS;female;4/29/88;1.7;70;hockey;0;0;0
776649642;Edwina Tops-Alexander;AUS;female;3/29/74;1.64;50;equestrian;0;0;0
473616854;Eleanor Patterson;AUS;female;5/22/96;1.82;65;athletics;0;0;0
137876590;Elena Galiabovitch;AUS;female;11/13/89;1.77;;shooting;0;0;0
721445990;Elise Kellond-Knight;AUS;female;08/10/1990;1.65;60;football;0;0;0
972005688;Elizabeth Cambage;AUS;female;8/18/91;2.03;98;basketball;0;0;0
1009342;Ella Nelson;AUS;female;05/10/1994;1.69;58;athletics;0;0;0
579116180;Ellia Green;AUS;female;2/20/93;1.72;75;rugby sevens;1;0;0
163208975;Ellie Carpenter;AUS;female;4/28/00;1.65;60;football;0;0;0
366176086;Eloise Wellings;AUS;female;11/09/1982;1.72;52;athletics;0;0;0
782571227;Emilee Cherry;AUS;female;11/02/1992;1.68;70;rugby sevens;1;0;0
838354626;Emily Gielnik;AUS;female;5/13/92;;;football;0;0;0
905464042;Emily Rogers;AUS;female;3/25/98;1.73;52;aquatics;0;0;0
75025673;Emily Seebohm;AUS;female;06/05/1992;1.8;70;aquatics;0;1;0
763142277;Emily Smith;AUS;female;7/28/92;1.59;55;hockey;0;0;0
914565471;Emily van Egmond;AUS;female;07/12/1993;1.79;70;football;0;0;0
661638106;Emma McKeon;AUS;female;5/24/94;1.8;60;aquatics;1;2;1
833886353;Emma Moffatt;AUS;female;09/07/1984;1.71;57;triathlon;0;0;0
327389917;Emma Tonegato;AUS;female;3/20/95;1.65;63;rugby sevens;1;0;0
57332594;Eoin Coughlan;AUS;male;3/31/92;1.86;81;judo;0;0;0
861627176;Erin Densham;AUS;female;05/03/1985;1.65;52;triathlon;0;0;0
582093558;Erin Phillips;AUS;female;5/19/85;1.73;70;basketball;0;0;0
411235848;Esther Qin;AUS;female;11/18/91;1.68;58;aquatics;0;0;0
507584476;Evania Pelite;AUS;female;07/12/1995;1.69;67;rugby sevens;1;0;0
124241338;Fabrice Lapierre;AUS;male;10/17/83;1.79;69;athletics;0;0;0
256517204;Ferenc Szekszardi;AUS;male;9/22/79;1.78;79;canoe;0;0;0
562337692;Fergus Kavanagh;AUS;male;5/21/85;1.82;75;hockey;0;0;0
562480751;Fiona Albert;AUS;female;12/12/1990;1.75;75;rowing;0;0;0
509202637;Gabrielle Nance;AUS;female;7/29/94;1.69;55;hockey;0;0;0
566383744;Gemma Beadsworth;AUS;female;7/17/87;1.8;78;aquatics;0;0;0
141739381;Gemma Etheridge;AUS;female;12/01/1986;1.69;66;rugby sevens;1;0;0
966530207;Genevieve Horton;AUS;female;01/06/1995;1.79;72;rowing;0;0;0
316560437;Genevieve Lacaze;AUS;female;08/04/1989;1.64;53;athletics;0;0;0
529194033;George Ford;AUS;male;2/24/93;1.92;95;aquatics;0;0;0
974930725;Georgia Baker;AUS;female;9/21/94;1.79;66;cycling;0;0;0
730944195;Georgia Bohl;AUS;female;04/11/1997;1.67;54;aquatics;0;0;0
661775435;Georgia Nanscawen;AUS;female;5/27/92;1.6;59;hockey;0;0;0
13264832;Georgina Morgan;AUS;female;5/15/93;1.79;70;hockey;0;0;0
308752334;Georgina Parker;AUS;female;4/26/89;1.59;68;hockey;0;0;0
261518671;Glencora McGhie;AUS;female;08/08/1988;1.78;68;aquatics;0;0;0
344080952;Glenn O'Shea;AUS;male;6/14/89;1.8;76;cycling;0;0;0
355204683;Glenn Turner;AUS;male;05/01/1984;1.79;82;hockey;0;0;0
120616586;Grace Stewart;AUS;female;4/28/97;1.75;68;hockey;0;0;0
893023802;Gracie Elvin;AUS;female;10/31/88;1.75;65;cycling;0;0;0
636322182;Grant Irvine;AUS;male;3/17/91;1.87;80;aquatics;0;0;0
298928947;Grant Nel;AUS;male;04/07/1988;1.73;69;aquatics;0;0;0
738803068;Hamish Peacock;AUS;male;10/15/90;1.85;98;athletics;0;0;0
113266724;Hannah Buckling;AUS;female;06/03/1992;1.77;75;aquatics;0;0;0
679066155;Hannah Cross;AUS;female;1/29/97;1.69;57;aquatics;0;0;0
662093898;Hayder Shkara;AUS;male;5/21/90;1.84;80;taekwondo;0;0;0
177603663;Heming Hu;AUS;male;3/21/94;1.79;76;table tennis;0;0;0
378817615;Henry Frayne;AUS;male;4/14/90;1.88;83;athletics;0;0;0
771439495;Henry Hutchison;AUS;male;02/12/1997;1.76;86;rugby sevens;0;0;0
923396311;Holly Lincoln-Smith;AUS;female;3/26/88;1.83;82;aquatics;0;0;0
744184028;Hsuan-Yu Wendy Chen;AUS;female;06/01/1993;1.67;56;badminton;0;0;0
45266900;Iain Jensen;AUS;male;5/23/88;1.86;80;sailing;0;1;0
158469592;Ian Borrows;AUS;male;11/26/89;1.86;78;canoe;0;0;0
843284700;Isobel Bishop;AUS;female;09/08/1991;1.8;72;aquatics;0;0;0
172346281;Ivan Popov;AUS;male;5/25/86;2.03;106;wrestling;0;0;0
579353978;Jack Bobridge;AUS;male;7/13/89;1.8;65;cycling;0;1;0
438635106;Jack McLoughlin;AUS;male;02/01/1995;1.83;75;aquatics;0;0;0
485335601;Jack Rossiter;AUS;male;6/13/97;1.71;70;shooting;0;0;0
521943829;Jacob Clear;AUS;male;1/18/85;1.85;86;canoe;0;0;0
682128898;Jacob Hansford;AUS;male;9/28/95;1.82;77;aquatics;0;0;0
65437843;Jacob Whetton;AUS;male;6/15/91;1.72;64;hockey;0;0;0
200267269;Jaime Ryan;AUS;female;05/08/1994;1.75;68;sailing;0;0;0
280957264;Jake Bensted;AUS;male;03/04/1994;1.73;73;judo;0;0;0
191443309;Jake Lilley;AUS;male;7/20/93;2.04;98;sailing;0;0;0
919219233;Jake Packard;AUS;male;6/20/94;1.95;68;aquatics;0;0;1
476158406;James Connor;AUS;male;05/05/1995;1.83;70;aquatics;0;0;0
311569529;James Magnussen;AUS;male;04/11/1991;1.97;95;aquatics;0;0;1
966013251;James McRAE;AUS;male;6/27/87;1.93;93;rowing;0;1;0
451338958;James Paterson-Robinson;AUS;male;9/29/78;1.7;72;equestrian;0;0;0
950874222;James Roberts;AUS;male;04/11/1991;1.94;90;aquatics;0;0;1
690378941;James Stannard;AUS;male;2/21/83;1.73;82;rugby sevens;0;0;0
538679620;James Stanton-French;AUS;male;7/21/83;2;93;aquatics;0;0;0
291252183;James Willett;AUS;male;12/23/95;1.86;88;shooting;0;0;0
690805480;Jamie Dwyer;AUS;male;03/12/1979;1.72;68;hockey;0;0;0
40347261;Jane Claxton;AUS;female;10/26/92;1.69;60;hockey;0;0;0
541393183;Jared Tallent;AUS;male;10/17/84;1.78;58;athletics;0;1;0
649163218;Jarrod Gilchrist;AUS;male;6/13/90;1.89;90;aquatics;0;0;0
935549019;Jarrod Poort;AUS;male;10/31/94;1.85;85;aquatics;0;0;0
42049937;Jason Eric Whateley;AUS;male;11/18/90;1.96;;boxing;0;0;0
572050627;Jason Waterhouse;AUS;male;11/08/1991;1.85;75;sailing;0;1;0
984151393;Jeffrey Riseley;AUS;male;11/11/1986;1.92;74;athletics;0;0;0
622375220;Jennifer Cleary;AUS;female;6/22/93;1.75;71;rowing;0;0;0
335752581;Jennifer Hens;AUS;female;08/01/1986;1.74;60;shooting;0;0;0
159950160;Jenny Blundell;AUS;female;05/09/1994;1.63;49;athletics;0;0;0
612661000;Jeremy Hayward;AUS;male;03/03/1993;1.81;82;hockey;0;0;0
475795038;Jesse Parahi;AUS;male;7/29/89;1.89;104;rugby sevens;0;0;0
245831479;Jessica Ashwood;AUS;female;4/28/93;1.73;64;aquatics;0;1;0
499672936;Jessica Fox;AUS;male;06/10/1994;1.66;60;canoe;0;0;1
243350396;Jessica Hall;AUS;female;7/13/92;1.83;75;rowing;0;0;0
803585591;Jessica Morrison;AUS;female;5/18/92;;;rowing;0;0;0
273050989;Jessica Thornton;AUS;female;04/12/1998;1.7;59;athletics;0;0;0
210017406;Jessica Trengove;AUS;female;8/15/87;1.66;52;athletics;0;0;0
542874859;Jian Fang Lay;AUS;female;03/06/1973;1.63;58;table tennis;0;0;0
981125983;Jodie Kenny;AUS;female;8/18/87;1.83;74;hockey;0;0;0
874371123;Joe Ingles;AUS;male;10/02/1987;2.04;91;basketball;0;0;0
21878416;Joe Kayes;AUS;male;01/03/1991;1.98;125;aquatics;0;0;0
772292752;Joel Baden;AUS;male;02/01/1996;1.9;70;athletics;0;0;0
64143047;Joel Dennerley;AUS;male;6/25/87;1.95;91;aquatics;0;0;0
666790332;Joel Swift;AUS;male;6/14/90;1.9;103;aquatics;0;0;0
112263685;John Cotterill;AUS;male;10/27/87;1.93;88;aquatics;0;0;0
774717983;John Millman;AUS;male;6/14/89;1.83;79;tennis;0;0;0
699155379;John Peers;AUS;male;7/25/88;1.91;83;tennis;0;0;0
925467068;John Porch;AUS;male;03/04/1994;1.85;82;rugby sevens;0;0;0
900671149;Jordan Thompson;AUS;male;4/20/94;1.83;73;tennis;0;0;0
221513683;Jordan Wood;AUS;male;08/01/1994;1.82;78;canoe;0;0;0
7139077;Joshua Beaver;AUS;male;03/01/1993;1.75;70;aquatics;0;0;0
758033306;Joshua Booth;AUS;male;10/09/1990;1.9;93;rowing;0;1;0
357476242;Joshua Dunkley-Smith;AUS;male;6/28/89;1.94;98;rowing;0;1;0
858829009;Joshua Katz;AUS;male;12/29/97;1.67;60;judo;0;0;0
341433396;Joshua Palmer;AUS;male;08/10/1991;1.86;87;aquatics;0;0;0
761016081;Joshua Robinson;AUS;male;10/04/1985;1.87;92;athletics;0;0;0
380236044;Karri McMahon;AUS;female;2/27/92;1.77;70;hockey;0;0;0
338139502;Karsten Forsterling;AUS;male;1/21/80;1.91;88;rowing;0;1;0
132167666;Katharina Haecker;AUS;female;7/31/92;1.72;63;judo;0;0;0
297106226;Kathryn Mitchell;AUS;female;07/10/1982;1.68;72;athletics;0;0;0
181906965;Kathryn Slattery;AUS;female;7/30/93;1.73;68;hockey;0;0;0
624052007;Katie Rae Ebzery;AUS;female;01/08/1990;1.77;70;basketball;0;0;0
668148835;Katrin Garfoot;AUS;female;10/08/1981;1.66;56;cycling;0;0;0
775998118;Katrina Gorry;AUS;female;8/13/92;1.54;54;football;0;0;0
779357330;Keesja Gofers;AUS;female;3/16/90;1.76;64;aquatics;0;0;0
127445268;Keith Ferguson;AUS;male;09/07/1979;1.76;78;shooting;0;0;0
963525573;Kelsey Wakefield;AUS;female;06/01/1991;1.78;64;aquatics;0;0;0
149754220;Kelsey-Lee Roberts;AUS;female;9/20/91;1.75;70;athletics;0;0;0
653195457;Ken Wallace;AUS;male;7/26/83;1.9;90;canoe;0;0;1
233041375;Kerry Hore;AUS;female;07/03/1981;1.83;74;rowing;0;0;0
146173723;Keryn McMaster;AUS;female;9/19/93;1.69;63;aquatics;0;0;0
772532077;Kevin Chavez Banda;AUS;male;07/09/1992;1.7;70;aquatics;0;0;0
947055286;Kevin Lisch;AUS;male;5/16/86;1.88;89;basketball;0;0;0
854142388;Kim Mickle;AUS;female;12/28/84;1.68;70;athletics;0;0;0
20980045;Kimberley Brennan;AUS;female;08/09/1985;1.88;74;rowing;1;0;0
801571682;Kirstin Dwyer;AUS;female;3/15/89;1.73;66;hockey;0;0;0
892925415;Kotuku Ngawati;AUS;female;6/16/94;1.65;60;aquatics;0;0;0
34412448;Kristy Oatley;AUS;female;7/18/78;1.7;56;equestrian;0;0;0
146480210;Kurtis Marschall;AUS;male;4/25/97;1.87;78;athletics;0;0;0
